Format Version,1.23,Take Name,Calibsmartstonex 2023-04-17 11.37.41 AM_001,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2023-04-17 11.38.40.797 AM,Capture Start Frame,2604639,Total Frames in Take,9521,Total Exported Frames,9521,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
8806,24.461111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8807,24.463889,-0.857049,-9.274088,-0.305538,0.068558,1.916110,0.231520,0.151909,1.925507,0.245841,0.054026,1.924696,0.315333,0.081935,1.931883,0.148050,-0.015727,1.928267,0.217248,0.070033,1.970754,0.231110,-0.007714,0.320284,-0.103830,0.066499,1.716868,0.132650,0.069240,1.742843,0.132368,0.066449,1.633023,0.134240,0.066515,1.716907,0.132670,0.070252,1.664530,0.106247,0.069339,1.742674,0.132317,0.066480,1.633047,0.134230,0.066383,1.716973,0.132702,0.070254,1.664609,0.106276,0.150374,1.925373,0.245475,0.054242,1.924896,0.314243,0.081929,1.932044,0.149302,-0.013987,1.928214,0.217712,0.069869,1.970574,0.231014
8808,24.466667,-0.855926,-9.274137,-0.307346,0.068562,1.916114,0.231523,0.151913,1.925508,0.245845,0.054029,1.924698,0.315337,0.081939,1.931889,0.148054,-0.015723,1.928274,0.217252,0.070038,1.970758,0.231115,0.001408,0.343089,-0.099850,0.066498,1.716861,0.132643,0.069237,1.742836,0.132364,0.066454,1.633015,0.134220,0.066514,1.716899,0.132664,0.070244,1.664526,0.106231,0.069341,1.742670,0.132318,0.066487,1.633043,0.134217,0.066374,1.716962,0.132697,0.070248,1.664600,0.106248,0.150379,1.925369,0.245471,0.054243,1.924904,0.314240,0.081941,1.932053,0.149304,-0.013984,1.928215,0.217729,0.069871,1.970577,0.231020
8809,24.469444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8810,24.472222,-0.856675,-9.271144,-0.298920,0.068562,1.916117,0.231528,0.151913,1.925523,0.245844,0.054033,1.924702,0.315342,0.081933,1.931891,0.148057,-0.015725,1.928265,0.217260,0.070031,1.970761,0.231118,-0.008299,0.341778,-0.115402,0.066511,1.716860,0.132651,0.069257,1.742834,0.132367,0.066444,1.633015,0.134242,0.066527,1.716898,0.132671,0.070244,1.664520,0.106247,0.069359,1.742658,0.132312,0.066477,1.633044,0.134230,0.066391,1.716965,0.132708,0.070246,1.664602,0.106278,0.150263,1.925367,0.245466,0.054252,1.924902,0.314253,0.081912,1.932052,0.149293,-0.013977,1.928219,0.217720,0.069876,1.970582,0.231021
8811,24.475000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8812,24.477778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8813,24.480556,-0.855462,-9.274945,-0.291784,0.068573,1.916114,0.231523,0.151921,1.925531,0.245845,0.054037,1.924698,0.315336,0.081947,1.931890,0.148053,-0.015716,1.928252,0.217251,0.070034,1.970759,0.231114,-0.020627,0.330696,-0.128752,0.066515,1.716865,0.132629,0.069267,1.742839,0.132340,0.066428,1.633020,0.134238,0.066530,1.716903,0.132649,0.070240,1.664519,0.106237,0.069367,1.742662,0.132288,0.066461,1.633049,0.134221,0.066396,1.716973,0.132679,0.070241,1.664597,0.106276,0.150259,1.925368,0.245456,0.054256,1.924897,0.314243,0.081935,1.932051,0.149299,-0.013979,1.928220,0.217717,0.069870,1.970577,0.231014
8814,24.483333,-0.856973,-9.267871,-0.310292,0.068559,1.916110,0.231522,0.151912,1.925500,0.245834,0.054036,1.924696,0.315337,0.081928,1.931884,0.148050,-0.015727,1.928275,0.217259,0.070038,1.970755,0.231113,-0.007034,0.290646,-0.104984,0.066498,1.716865,0.132649,0.069240,1.742840,0.132369,0.066446,1.633020,0.134238,0.066514,1.716903,0.132669,0.070264,1.664527,0.106248,0.069335,1.742669,0.132321,0.066476,1.633044,0.134229,0.066388,1.716968,0.132695,0.070266,1.664609,0.106278,0.150377,1.925369,0.245463,0.054249,1.924899,0.314253,0.081922,1.932046,0.149298,-0.013985,1.928221,0.217722,0.069875,1.970568,0.231020
8815,24.486111,-0.857138,-9.270446,-0.305124,0.068566,1.916111,0.231525,0.151918,1.925508,0.245840,0.054039,1.924697,0.315339,0.081937,1.931884,0.148054,-0.015720,1.928268,0.217258,0.070040,1.970755,0.231115,-0.014488,0.332480,-0.101500,0.066508,1.716863,0.132636,0.069247,1.742838,0.132350,0.066461,1.633018,0.134236,0.066524,1.716901,0.132656,0.070257,1.664521,0.106238,0.069346,1.742674,0.132302,0.066494,1.633046,0.134216,0.066393,1.716961,0.132680,0.070257,1.664597,0.106283,0.150370,1.925363,0.245465,0.054259,1.924899,0.314248,0.081937,1.932042,0.149308,-0.013980,1.928218,0.217718,0.069866,1.970579,0.231024
8816,24.488889,-0.861198,-9.273203,-0.308130,0.068565,1.916106,0.231526,0.151917,1.925501,0.245845,0.054034,1.924698,0.315339,0.081941,1.931874,0.148055,-0.015720,1.928267,0.217254,0.070042,1.970751,0.231113,-0.012790,0.302651,-0.101928,0.066499,1.716866,0.132649,0.069239,1.742841,0.132365,0.066451,1.633021,0.134246,0.066515,1.716904,0.132669,0.070262,1.664525,0.106252,0.069333,1.742682,0.132314,0.066480,1.633043,0.134237,0.066389,1.716965,0.132703,0.070264,1.664601,0.106278,0.150376,1.925361,0.245471,0.054253,1.924899,0.314249,0.081941,1.932031,0.149306,-0.013976,1.928217,0.217718,0.069870,1.970574,0.231021
8817,24.491667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8818,24.494444,-0.858227,-9.273095,-0.297564,0.068564,1.916115,0.231531,0.151914,1.925524,0.245850,0.054032,1.924702,0.315344,0.081937,1.931886,0.148060,-0.015723,1.928260,0.217260,0.070032,1.970759,0.231119,-0.008425,0.324941,-0.093661,0.066499,1.716854,0.132651,0.069235,1.742830,0.132369,0.066464,1.633009,0.134242,0.066515,1.716893,0.132671,0.070260,1.664516,0.106249,0.069335,1.742650,0.132298,0.066494,1.633039,0.134229,0.066381,1.716955,0.132726,0.070263,1.664603,0.106277,0.150266,1.925365,0.245471,0.054255,1.924899,0.314253,0.081927,1.932047,0.149301,-0.013978,1.928228,0.217728,0.069866,1.970577,0.231017
8819,24.497222,-0.852385,-9.272610,-0.306435,0.068565,1.916113,0.231525,0.151916,1.925508,0.245845,0.054035,1.924692,0.315339,0.081940,1.931894,0.148056,-0.015721,1.928273,0.217256,0.070040,1.970758,0.231120,-0.007696,0.275273,-0.116858,0.066502,1.716864,0.132647,0.069250,1.742838,0.132367,0.066432,1.633019,0.134237,0.066518,1.716902,0.132668,0.070265,1.664524,0.106248,0.069354,1.742671,0.132305,0.066464,1.633046,0.134224,0.066378,1.716962,0.132714,0.070268,1.664605,0.106277,0.150384,1.925370,0.245481,0.054254,1.924895,0.314248,0.081936,1.932054,0.149299,-0.013985,1.928221,0.217720,0.069871,1.970577,0.231025
8820,24.500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8821,24.502778,-0.852741,-9.264440,-0.309051,0.068562,1.916110,0.231512,0.151916,1.925500,0.245820,0.054044,1.924689,0.315329,0.081926,1.931889,0.148041,-0.015725,1.928274,0.217256,0.070040,1.970754,0.231107,-0.007055,0.299940,-0.117874,0.066514,1.716864,0.132650,0.069262,1.742838,0.132370,0.066443,1.633019,0.134240,0.066530,1.716902,0.132671,0.070264,1.664525,0.106248,0.069366,1.742660,0.132304,0.066475,1.633051,0.134231,0.066390,1.716969,0.132724,0.070269,1.664605,0.106269,0.150339,1.925351,0.245414,0.054251,1.924899,0.314241,0.081931,1.932052,0.149302,-0.013977,1.928220,0.217728,0.069872,1.970570,0.231023
8822,24.505556,-0.860476,-9.272269,-0.309392,0.068559,1.916111,0.231531,0.151911,1.925503,0.245849,0.054030,1.924702,0.315344,0.081935,1.931880,0.148060,-0.015726,1.928274,0.217261,0.070038,1.970756,0.231119,-0.003854,0.314154,-0.105073,0.066498,1.716861,0.132660,0.069240,1.742836,0.132380,0.066446,1.633016,0.134245,0.066514,1.716900,0.132681,0.070253,1.664524,0.106254,0.069333,1.742681,0.132324,0.066476,1.633039,0.134228,0.066390,1.716961,0.132720,0.070255,1.664596,0.106287,0.150378,1.925365,0.245479,0.054251,1.924902,0.314249,0.081940,1.932036,0.149305,-0.013977,1.928225,0.217738,0.069863,1.970579,0.231025
8823,24.508333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8824,24.511111,-0.859138,-9.269239,-0.304306,0.068569,1.916109,0.231534,0.151921,1.925508,0.245847,0.054043,1.924698,0.315348,0.081938,1.931879,0.148062,-0.015718,1.928264,0.217268,0.070042,1.970753,0.231122,-0.010692,0.291265,-0.119665,0.066501,1.716863,0.132659,0.069249,1.742837,0.132376,0.066426,1.633017,0.134253,0.066517,1.716901,0.132679,0.070253,1.664521,0.106260,0.069338,1.742674,0.132322,0.066454,1.633044,0.134248,0.066396,1.716965,0.132723,0.070257,1.664594,0.106275,0.150379,1.925369,0.245478,0.054263,1.924898,0.314257,0.081937,1.932036,0.149305,-0.013979,1.928217,0.217732,0.069870,1.970574,0.231029
8825,24.513889,-0.857617,-9.275039,-0.305950,0.068564,1.916117,0.231531,0.151915,1.925514,0.245853,0.054030,1.924704,0.315344,0.081942,1.931890,0.148061,-0.015721,1.928275,0.217257,0.070039,1.970762,0.231121,-0.002796,0.323399,-0.119207,0.066508,1.716868,0.132660,0.069256,1.742842,0.132380,0.066436,1.633023,0.134243,0.066524,1.716906,0.132680,0.070246,1.664530,0.106253,0.069355,1.742662,0.132317,0.066467,1.633042,0.134226,0.066392,1.716978,0.132721,0.070248,1.664620,0.106292,0.150385,1.925374,0.245468,0.054240,1.924909,0.314265,0.081948,1.932047,0.149296,-0.013979,1.928221,0.217728,0.069867,1.970582,0.231035
8826,24.516667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8827,24.519444,-0.851032,-9.271626,-0.285923,0.068585,1.916120,0.231525,0.151933,1.925545,0.245842,0.054053,1.924697,0.315339,0.081952,1.931903,0.148055,-0.015706,1.928250,0.217257,0.070041,1.970765,0.231118,-0.011518,0.271594,-0.114125,0.066497,1.716874,0.132651,0.069243,1.742848,0.132370,0.066430,1.633029,0.134247,0.066513,1.716912,0.132672,0.070263,1.664533,0.106255,0.069341,1.742668,0.132309,0.066461,1.633068,0.134238,0.066381,1.716967,0.132715,0.070267,1.664619,0.106282,0.150231,1.925369,0.245427,0.054262,1.924902,0.314245,0.081940,1.932065,0.149296,-0.013984,1.928223,0.217727,0.069878,1.970578,0.231025
8828,24.522222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8829,24.525000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8830,24.527778,-0.858626,-9.272488,-0.307697,0.068564,1.916120,0.231525,0.151916,1.925514,0.245844,0.054034,1.924708,0.315339,0.081939,1.931891,0.148054,-0.015721,1.928281,0.217255,0.070041,1.970765,0.231115,-0.014308,0.316015,-0.121617,0.066516,1.716877,0.132649,0.069265,1.742851,0.132364,0.066439,1.633032,0.134249,0.066532,1.716915,0.132669,0.070255,1.664534,0.106252,0.069374,1.742659,0.132307,0.066474,1.633078,0.134239,0.066384,1.716979,0.132709,0.070258,1.664616,0.106279,0.150384,1.925379,0.245459,0.054244,1.924918,0.314240,0.081942,1.932051,0.149301,-0.013981,1.928224,0.217728,0.069874,1.970579,0.231031
8831,24.530556,-0.857974,-9.272921,-0.300952,0.068566,1.916118,0.231534,0.151917,1.925522,0.245853,0.054035,1.924705,0.315348,0.081940,1.931890,0.148064,-0.015720,1.928269,0.217264,0.070037,1.970763,0.231123,-0.009017,0.333434,-0.112338,0.066510,1.716870,0.132645,0.069254,1.742844,0.132362,0.066447,1.633024,0.134237,0.066526,1.716908,0.132665,0.070249,1.664530,0.106243,0.069373,1.742652,0.132293,0.066483,1.633064,0.134231,0.066365,1.716972,0.132722,0.070254,1.664618,0.106260,0.150370,1.925376,0.245496,0.054259,1.924906,0.314243,0.081933,1.932051,0.149314,-0.013984,1.928210,0.217730,0.069869,1.970592,0.231024
8832,24.533333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8833,24.536111,-0.854637,-9.270486,-0.307001,0.068559,1.916120,0.231526,0.151911,1.925514,0.245842,0.054032,1.924702,0.315341,0.081931,1.931897,0.148056,-0.015727,1.928280,0.217260,0.070035,1.970764,0.231119,-0.002734,0.315329,-0.119488,0.066519,1.716885,0.132649,0.069267,1.742859,0.132370,0.066445,1.633039,0.134232,0.066535,1.716923,0.132669,0.070260,1.664547,0.106242,0.069374,1.742687,0.132319,0.066480,1.633067,0.134221,0.066391,1.717003,0.132707,0.070263,1.664612,0.106266,0.150390,1.925380,0.245478,0.054253,1.924909,0.314242,0.081930,1.932057,0.149301,-0.013978,1.928226,0.217728,0.069865,1.970580,0.231028
8834,24.538889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8835,24.541667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8836,24.544444,-0.855167,-9.273424,-0.308643,0.068557,1.916121,0.231525,0.151909,1.925513,0.245846,0.054026,1.924704,0.315339,0.081934,1.931898,0.148056,-0.015728,1.928284,0.217255,0.070035,1.970766,0.231118,-0.022782,0.328966,-0.123919,0.066514,1.716883,0.132644,0.069264,1.742857,0.132355,0.066435,1.633039,0.134256,0.066530,1.716922,0.132664,0.070245,1.664536,0.106255,0.069367,1.742673,0.132292,0.066465,1.633070,0.134257,0.066390,1.716993,0.132720,0.070251,1.664618,0.106262,0.150375,1.925373,0.245477,0.054247,1.924905,0.314251,0.081937,1.932055,0.149294,-0.013971,1.928229,0.217730,0.069863,1.970590,0.231023
8837,24.547222,-0.856532,-9.276386,-0.293328,0.068566,1.916124,0.231528,0.151914,1.925539,0.245852,0.054028,1.924709,0.315341,0.081942,1.931898,0.148059,-0.015722,1.928263,0.217253,0.070029,1.970769,0.231118,-0.005274,0.240998,-0.136406,0.066515,1.716885,0.132649,0.069271,1.742858,0.132372,0.066415,1.633040,0.134235,0.066531,1.716923,0.132669,0.070275,1.664545,0.106249,0.069372,1.742666,0.132318,0.066446,1.633069,0.134240,0.066395,1.716991,0.132706,0.070280,1.664640,0.106262,0.150277,1.925379,0.245461,0.054244,1.924911,0.314248,0.081932,1.932057,0.149299,-0.013978,1.928218,0.217723,0.069868,1.970592,0.231025
8838,24.550000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8839,24.552778,-0.860858,-9.274457,-0.304984,0.068570,1.916118,0.231527,0.151921,1.925516,0.245848,0.054037,1.924709,0.315340,0.081948,1.931886,0.148056,-0.015715,1.928274,0.217254,0.070045,1.970762,0.231114,0.069415,0.612773,-0.174574,0.066677,1.716859,0.132796,0.069449,1.742831,0.132534,0.066531,1.633012,0.134274,0.066693,1.716897,0.132816,0.070231,1.664551,0.106304,0.069346,1.742678,0.132312,0.066485,1.633059,0.134250,0.066816,1.716926,0.133098,0.070257,1.664628,0.106270,0.150392,1.925382,0.245485,0.054258,1.924904,0.314251,0.081949,1.932041,0.149304,-0.013976,1.928230,0.217725,0.069871,1.970584,0.231014
8840,24.555556,-0.856221,-9.270857,-0.304015,0.068563,1.916119,0.231526,0.151914,1.925519,0.245842,0.054035,1.924704,0.315340,0.081934,1.931894,0.148055,-0.015724,1.928275,0.217259,0.070036,1.970764,0.231117,-0.016137,0.239494,-0.125723,0.066515,1.716875,0.132642,0.069266,1.742849,0.132360,0.066431,1.633030,0.134244,0.066531,1.716913,0.132662,0.070286,1.664531,0.106252,0.069356,1.742662,0.132301,0.066458,1.633050,0.134239,0.066410,1.716984,0.132700,0.070289,1.664626,0.106279,0.150381,1.925381,0.245475,0.054256,1.924903,0.314251,0.081934,1.932050,0.149307,-0.013970,1.928225,0.217726,0.069864,1.970588,0.231022
8841,24.558333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8842,24.561111,-0.854539,-9.272120,-0.304652,0.068561,1.916115,0.231524,0.151912,1.925513,0.245842,0.054031,1.924697,0.315338,0.081935,1.931892,0.148054,-0.015725,1.928272,0.217255,0.070035,1.970759,0.231117,-0.022469,0.322504,-0.108102,0.066514,1.716871,0.132633,0.069257,1.742846,0.132344,0.066458,1.633026,0.134245,0.066530,1.716910,0.132653,0.070262,1.664526,0.106244,0.069349,1.742653,0.132279,0.066487,1.633061,0.134231,0.066406,1.716986,0.132703,0.070266,1.664609,0.106274,0.150379,1.925371,0.245469,0.054254,1.924900,0.314248,0.081940,1.932048,0.149294,-0.013973,1.928225,0.217724,0.069855,1.970580,0.231027
8843,24.563889,-0.852293,-9.268575,-0.305004,0.068562,1.916115,0.231520,0.151914,1.925511,0.245834,0.054037,1.924694,0.315335,0.081930,1.931895,0.148050,-0.015725,1.928273,0.217257,0.070036,1.970759,0.231115,-0.015040,0.267381,-0.127630,0.066515,1.716868,0.132644,0.069267,1.742842,0.132361,0.066428,1.633023,0.134244,0.066530,1.716907,0.132664,0.070271,1.664525,0.106251,0.069373,1.742662,0.132308,0.066462,1.633060,0.134236,0.066388,1.716964,0.132697,0.070273,1.664609,0.106279,0.150376,1.925376,0.245460,0.054250,1.924893,0.314245,0.081931,1.932058,0.149311,-0.013978,1.928218,0.217736,0.069871,1.970579,0.231015
8844,24.566667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8845,24.569444,-0.857503,-9.272458,-0.308792,0.068565,1.916111,0.231530,0.151917,1.925503,0.245849,0.054035,1.924697,0.315344,0.081941,1.931883,0.148060,-0.015720,1.928273,0.217261,0.070043,1.970755,0.231121,-0.005419,0.282310,-0.110816,0.066503,1.716862,0.132655,0.069247,1.742837,0.132376,0.066441,1.633017,0.134241,0.066519,1.716901,0.132675,0.070267,1.664524,0.106252,0.069346,1.742659,0.132321,0.066472,1.633047,0.134234,0.066386,1.716964,0.132711,0.070270,1.664609,0.106278,0.150382,1.925367,0.245487,0.054257,1.924894,0.314249,0.081939,1.932037,0.149299,-0.013978,1.928225,0.217730,0.069873,1.970581,0.231025
8846,24.572222,-0.854622,-9.268699,-0.312976,0.068565,1.916107,0.231522,0.151919,1.925492,0.245836,0.054041,1.924689,0.315337,0.081936,1.931884,0.148052,-0.015720,1.928276,0.217259,0.070047,1.970751,0.231116,-0.026011,0.285076,-0.117687,0.066519,1.716857,0.132639,0.069267,1.742832,0.132350,0.066448,1.633013,0.134256,0.066535,1.716896,0.132659,0.070276,1.664509,0.106255,0.069369,1.742653,0.132272,0.066479,1.633038,0.134238,0.066398,1.716954,0.132719,0.070280,1.664604,0.106291,0.150386,1.925358,0.245461,0.054259,1.924891,0.314243,0.081939,1.932039,0.149304,-0.013980,1.928232,0.217725,0.069873,1.970569,0.231027
8847,24.575000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8848,24.577778,-0.855544,-9.273458,-0.308114,0.068572,1.916106,0.231522,0.151924,1.925499,0.245842,0.054041,1.924689,0.315336,0.081949,1.931882,0.148052,-0.015713,1.928268,0.217251,0.070049,1.970750,0.231114,-0.004790,0.335454,-0.093905,0.066508,1.716856,0.132655,0.069244,1.742832,0.132373,0.066473,1.633011,0.134240,0.066524,1.716895,0.132675,0.070263,1.664520,0.106248,0.069341,1.742654,0.132306,0.066502,1.633043,0.134230,0.066394,1.716961,0.132732,0.070268,1.664599,0.106269,0.150393,1.925358,0.245473,0.054258,1.924889,0.314242,0.081953,1.932041,0.149302,-0.013980,1.928218,0.217726,0.069875,1.970573,0.231016
8849,24.580556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8850,24.583333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8851,24.586111,-0.856030,-9.269864,-0.307663,0.068567,1.916111,0.231521,0.151919,1.925504,0.245836,0.054041,1.924695,0.315335,0.081938,1.931886,0.148050,-0.015719,1.928272,0.217255,0.070044,1.970755,0.231112,-0.016084,0.260359,-0.117229,0.066511,1.716862,0.132642,0.069258,1.742836,0.132359,0.066439,1.633017,0.134244,0.066526,1.716900,0.132662,0.070279,1.664518,0.106251,0.069346,1.742681,0.132302,0.066467,1.633041,0.134230,0.066409,1.716953,0.132700,0.070281,1.664598,0.106283,0.150377,1.925360,0.245457,0.054258,1.924898,0.314252,0.081945,1.932045,0.149291,-0.013971,1.928222,0.217729,0.069868,1.970574,0.231020
8852,24.588889,-0.857101,-9.269583,-0.311702,0.068563,1.916110,0.231520,0.151916,1.925497,0.245835,0.054038,1.924696,0.315335,0.081935,1.931883,0.148050,-0.015722,1.928277,0.217255,0.070044,1.970754,0.231112,-0.009084,0.303799,-0.110721,0.066523,1.716851,0.132637,0.069267,1.742826,0.132355,0.066463,1.633006,0.134229,0.066539,1.716890,0.132657,0.070278,1.664511,0.106236,0.069360,1.742649,0.132306,0.066492,1.633038,0.134221,0.066415,1.716955,0.132687,0.070280,1.664591,0.106262,0.150395,1.925361,0.245471,0.054259,1.924895,0.314249,0.081939,1.932039,0.149289,-0.013969,1.928226,0.217727,0.069868,1.970577,0.231016
8853,24.591667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8854,24.594444,-0.858070,-9.275394,-0.308709,0.068576,1.916106,0.231524,0.151927,1.925498,0.245846,0.054042,1.924693,0.315337,0.081956,1.931878,0.148054,-0.015708,1.928268,0.217250,0.070054,1.970750,0.231114,-0.012053,0.326847,-0.106158,0.066512,1.716854,0.132645,0.069254,1.742828,0.132360,0.066459,1.633008,0.134241,0.066528,1.716892,0.132665,0.070261,1.664513,0.106245,0.069349,1.742652,0.132293,0.066488,1.633051,0.134224,0.066402,1.716945,0.132717,0.070264,1.664593,0.106277,0.150400,1.925365,0.245464,0.054255,1.924892,0.314237,0.081969,1.932033,0.149312,-0.013970,1.928226,0.217737,0.069877,1.970568,0.231019
8855,24.597222,-0.856936,-9.277034,-0.308500,0.068566,1.916107,0.231527,0.151917,1.925500,0.245853,0.054030,1.924693,0.315340,0.081948,1.931881,0.148058,-0.015718,1.928269,0.217251,0.070044,1.970751,0.231119,-0.015318,0.315496,-0.107440,0.066515,1.716860,0.132643,0.069258,1.742835,0.132358,0.066460,1.633015,0.134244,0.066531,1.716898,0.132663,0.070268,1.664517,0.106247,0.069349,1.742662,0.132300,0.066489,1.633048,0.134228,0.066408,1.716964,0.132704,0.070270,1.664591,0.106279,0.150389,1.925365,0.245475,0.054245,1.924893,0.314253,0.081955,1.932035,0.149298,-0.013967,1.928219,0.217730,0.069871,1.970573,0.231028
8856,24.600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8857,24.602778,-0.848313,-9.272367,-0.308726,0.068566,1.916113,0.231520,0.151918,1.925503,0.245840,0.054036,1.924687,0.315335,0.081941,1.931900,0.148052,-0.015719,1.928278,0.217253,0.070043,1.970758,0.231120,0.086503,0.651616,-0.216960,0.066741,1.716886,0.132820,0.069532,1.742856,0.132564,0.066535,1.633039,0.134274,0.066757,1.716925,0.132840,0.070238,1.664584,0.106311,0.069372,1.742643,0.132304,0.066472,1.633050,0.134230,0.066949,1.717095,0.133187,0.070269,1.664616,0.106267,0.150387,1.925365,0.245469,0.054253,1.924893,0.314241,0.081943,1.932058,0.149283,-0.013969,1.928219,0.217730,0.069874,1.970578,0.231030
8858,24.605556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8859,24.608333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8860,24.611111,-0.853239,-9.271568,-0.301701,0.068569,1.916118,0.231521,0.151921,1.925520,0.245839,0.054040,1.924698,0.315335,0.081941,1.931897,0.148051,-0.015717,1.928271,0.217254,0.070041,1.970763,0.231115,-0.010918,0.289172,-0.128674,0.066528,1.716869,0.132645,0.069280,1.742843,0.132362,0.066440,1.633024,0.134239,0.066544,1.716907,0.132665,0.070273,1.664527,0.106247,0.069370,1.742650,0.132304,0.066468,1.633052,0.134236,0.066423,1.716976,0.132704,0.070276,1.664623,0.106270,0.150396,1.925384,0.245469,0.054256,1.924900,0.314248,0.081948,1.932057,0.149290,-0.013972,1.928220,0.217735,0.069868,1.970580,0.231017
8861,24.613889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8862,24.616667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8863,24.619444,-0.852366,-9.272305,-0.303437,0.068566,1.916115,0.231525,0.151918,1.925514,0.245844,0.054036,1.924694,0.315339,0.081940,1.931896,0.148056,-0.015720,1.928271,0.217257,0.070039,1.970760,0.231120,-0.012105,0.285324,-0.116631,0.066520,1.716881,0.132643,0.069267,1.742856,0.132361,0.066450,1.633036,0.134239,0.066536,1.716920,0.132663,0.070278,1.664540,0.106247,0.069374,1.742665,0.132293,0.066482,1.633058,0.134234,0.066392,1.716992,0.132715,0.070282,1.664636,0.106268,0.150391,1.925375,0.245474,0.054257,1.924898,0.314246,0.081947,1.932055,0.149299,-0.013968,1.928220,0.217737,0.069863,1.970580,0.231024
